,count-Row ID,mean-Row ID,mean-Postal Code,mean-Sales,mean-Quantity,mean-Discount,mean-Profit,mean-ReturnedBin,mean-EncodedCountry,mean-x0_Furniture,mean-x0_Office Supplies,mean-x0_Technology,mean-x0_Accessories,mean-x0_Appliances,mean-x0_Art,mean-x0_Binders,mean-x0_Bookcases,mean-x0_Chairs,mean-x0_Copiers,mean-x0_Envelopes,mean-x0_Fasteners,mean-x0_Furnishings,mean-x0_Labels,mean-x0_Machines,mean-x0_Paper,mean-x0_Phones,mean-x0_Storage,mean-x0_Supplies,mean-x0_Tables,mean-x0_Consumer,mean-x0_Corporate,mean-x0_Home Office,mean-x0_First Class,mean-x0_Same Day,mean-x0_Second Class,mean-x0_Standard Class,std-Row ID,std-Postal Code,std-Sales,std-Quantity,std-Discount,std-Profit,std-ReturnedBin,std-EncodedCountry,std-x0_Furniture,std-x0_Office Supplies,std-x0_Technology,std-x0_Accessories,std-x0_Appliances,std-x0_Art,std-x0_Binders,std-x0_Chairs,std-x0_Envelopes,std-x0_Fasteners,std-x0_Furnishings,std-x0_Labels,std-x0_Paper,std-x0_Phones,std-x0_Storage,std-x0_Tables,std-x0_Consumer,std-x0_Corporate,std-x0_Home Office,std-x0_First Class,std-x0_Same Day,std-x0_Second Class,std-x0_Standard Class,min-Row ID,min-Postal Code,min-Sales,min-Quantity,min-Discount,min-Profit,min-ReturnedBin,min-EncodedCountry,min-x0_Furniture,min-x0_Office Supplies,min-x0_Technology,min-x0_Accessories,min-x0_Appliances,min-x0_Art,min-x0_Binders,min-x0_Bookcases,min-x0_Chairs,min-x0_Copiers,min-x0_Envelopes,min-x0_Fasteners,min-x0_Furnishings,min-x0_Labels,min-x0_Machines,min-x0_Paper,min-x0_Storage,min-x0_Supplies,min-x0_Tables,min-x0_First Class,min-x0_Same Day,min-x0_Second Class,min-x0_Standard Class,25%-Row ID,25%-Postal Code,25%-Sales,25%-Quantity,25%-Discount,25%-Profit,25%-ReturnedBin,25%-EncodedCountry,25%-x0_Furniture,25%-x0_Office Supplies,25%-x0_Technology,25%-x0_Accessories,25%-x0_Appliances,25%-x0_Binders,25%-x0_Bookcases,25%-x0_Chairs,25%-x0_Copiers,25%-x0_Envelopes,25%-x0_Fasteners,25%-x0_Furnishings,25%-x0_Labels,25%-x0_Machines,25%-x0_Paper,25%-x0_Storage,25%-x0_Supplies,25%-x0_First Class,25%-x0_Same Day,25%-x0_Second Class,25%-x0_Standard Class,50%-Row ID,50%-Postal Code,50%-Sales,50%-Quantity,50%-Discount,50%-Profit,50%-ReturnedBin,50%-EncodedCountry,50%-x0_Furniture,50%-x0_Office Supplies,50%-x0_Technology,50%-x0_Appliances,50%-x0_Art,50%-x0_Binders,50%-x0_Bookcases,50%-x0_Copiers,50%-x0_Envelopes,50%-x0_Fasteners,50%-x0_Furnishings,50%-x0_Labels,50%-x0_Machines,50%-x0_Paper,50%-x0_Phones,50%-x0_Storage,50%-x0_Supplies,50%-x0_Tables,50%-x0_First Class,50%-x0_Same Day,50%-x0_Second Class,50%-x0_Standard Class,75%-Row ID,75%-Postal Code,75%-Sales,75%-Quantity,75%-Discount,75%-Profit,75%-ReturnedBin,75%-EncodedCountry,75%-x0_Furniture,75%-x0_Office Supplies,75%-x0_Technology,75%-x0_Accessories,75%-x0_Appliances,75%-x0_Art,75%-x0_Binders,75%-x0_Bookcases,75%-x0_Chairs,75%-x0_Copiers,75%-x0_Envelopes,75%-x0_Fasteners,75%-x0_Furnishings,75%-x0_Labels,75%-x0_Machines,75%-x0_Paper,75%-x0_Phones,75%-x0_Storage,75%-x0_Supplies,75%-x0_Tables,75%-x0_First Class,75%-x0_Same Day,75%-x0_Second Class,75%-x0_Standard Class,max-Row ID,max-Postal Code,max-Quantity,max-Discount,max-Profit,max-EncodedCountry,max-x0_Furniture,max-x0_Office Supplies,max-x0_Technology,max-x0_Accessories,max-x0_Appliances,max-x0_Art,max-x0_Binders,max-x0_Chairs,max-x0_Furnishings,max-x0_Paper,max-x0_Phones,max-x0_Storage,max-x0_First Class,max-x0_Second Class,max-x0_Standard Class
Pauline Johnson,10,6134.9,43276.2,182.4234,2.5,0.08,68.29979,0,1,0.4,0.3,0.3,0.1,0,0.1,0.1,0,0,0,0,0,0.3,0,0,0,0.2,0.1,0,0.1,1,0,0,0.2,0.3,0.5,0,3480.085135,36207.27818,431.4743658,2.013840996,0.103279556,188.3108516,0,0,0.516397779,0.483045892,0.483045892,0.316227766,0,0.316227766,0.316227766,0,0,0,0.483045892,0,0,0.421637021,0.316227766,0.316227766,0,0,0,0.421637021,0.483045892,0.527046277,0,814,10024,3.328,1,0,-12.7785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934.75,10408.25,7.775,1,0,1.21455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773,34894,14.096,2,0,2.4589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,9349,80335.25,124.48,2.75,0.2,29.091775,0,1,1,0.75,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75,1,0,9805,92704,7,0.2,601.9699,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
Pauline Webber,13,8082.230769,50562.53846,265.7627692,3.692307692,0.038461538,61.83206923,0,1,0.230769231,0.538461538,0.230769231,0.076923077,0.076923077,0.076923077,0.076923077,0,0.153846154,0,0,0,0.076923077,0,0,0.230769231,0.153846154,0.076923077,0,0,0,1,0,0.076923077,0,0.384615385,0.538461538,2146.228326,38715.88975,417.2601059,2.2870875,0.076794765,89.66412124,0,0,0.43852901,0.518874522,0.43852901,0.277350098,0.277350098,0.277350098,0.277350098,0.375533808,0,0,0.277350098,0,0.43852901,0.375533808,0.277350098,0,0,0,0,0.277350098,0,0.506369684,0.518874522,1443,10009,5.76,1,0,1.6704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7826,13440,64.384,2,0,9.3312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8733,40475,111.96,3,0,25.0536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9251,90049,197.97,5,0,54.4448,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9617,98105,8,0.2,272.9825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Penelope Sewall,13,3090.230769,30826.23077,526.4333846,3.615384615,0.084615385,134.0561308,0.076923077,1,0.153846154,0.692307692,0.153846154,0.076923077,0,0.076923077,0.307692308,0,0,0.076923077,0.076923077,0,0,0,0,0.076923077,0,0.153846154,0,0.153846154,0,0,1,0.307692308,0,0.076923077,0.615384615,2043.054011,29417.90961,1044.234663,2.292686253,0.199357944,306.3570693,0.277350098,0,0.375533808,0.480384461,0.375533808,0.277350098,0,0.277350098,0.480384461,0,0.277350098,0,0,0,0.277350098,0,0.375533808,0.375533808,0,0,0,0.480384461,0,0.277350098,0.506369684,1096,4240,8.26,1,0,-28.6272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,10011,29.84,2,0,6.321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,22801,67.98,2,0,14.9556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4737,28205,348.208,6,0,30.4682,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6922,92054,7,0.7,1049.985,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
Pete Armstrong,7,3853.857143,58913.85714,104.2011429,3.857142857,0.185714286,32.26554286,0,1,0,0.857142857,0.142857143,0.142857143,0,0.142857143,0.428571429,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,1,0.285714286,0,0,0.714285714,3394.951174,20232.63415,112.6698421,1.573591585,0.24784788,25.71450366,0,0,0,0.377964473,0.377964473,0.377964473,0,0.377964473,0.534522484,0,0.487950036,0,0,0,0,0,0,0,0,0,0,0.487950036,0,0,0.487950036,110,33142,3.744,1,0,-2.6208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.5,47374,38.648,3.5,0,13.9088,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3006,54703,91.68,4,0.2,35.89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6503,67841,108.364,4.5,0.2,48.39,0,1,0,1,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,1,8598,94122,6,0.7,67.992,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
Pete Kriz,25,4268.2,40705.76,345.87736,4.28,0.076,81.530704,0.04,1,0.24,0.72,0.04,0.04,0.04,0,0.2,0,0.12,0,0.04,0.04,0.08,0.12,0,0.12,0,0.16,0,0.04,1,0,0,0,0.04,0.36,0.6,3020.566986,28885.16016,885.4624507,2.170253441,0.105198226,288.7392224,0.2,0,0.435889894,0.458257569,0.2,0.2,0.2,0,0.40824829,0.331662479,0.2,0.2,0.276887462,0.331662479,0.331662479,0,0.374165739,0.2,0,0,0,0,0.2,0.489897949,0.5,17,10011,5.76,1,0,-13.3176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,10035,21.48,2,0,6.7252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459,43229,35.168,4,0,11.2236,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6395,48227,194.94,6,0.2,29.1528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9271,94122,8,0.3,1453.1238,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
Pete Takahito,7,7529.285714,49252,22.93885714,2.714285714,0.371428571,-2.8644,0,1,0.142857143,0.857142857,0,0,0,0.142857143,0.285714286,0,0,0,0,0,0.142857143,0,0,0.142857143,0,0.285714286,0,0,1,0,0,0,0.571428571,0.142857143,0.285714286,2115.914831,21994.06728,34.39812233,1.380131119,0.292770022,7.853861169,0,0,0.377964473,0.377964473,0,0,0,0.377964473,0.487950036,0,0,0,0.377964473,0,0.377964473,0,0.487950036,0,0,0,0,0,0.534522484,0.377964473,0.487950036,3161,32216,2.112,1,0.2,-17.523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7507.5,32216,4.608,2,0.2,-5.7041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239,32216,5.18,2,0.2,-0.7748,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8240.5,68846.5,25.304,3.5,0.5,1.807,0,1,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0.5,9809,78207,5,0.8,6.0412,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1
Peter Bühler,5,5011.8,43319.2,137.6648,3.6,0.12,43.63194,0,1,0,0.6,0.4,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0,0,1,0,0,0,0,0.2,0.8,3159.241001,24294.99116,261.3174257,3.130495168,0.109544512,89.73277461,0,0,0,0.547722558,0.547722558,0.447213595,0,0.447213595,0,0,0.447213595,0,0,0,0.447213595,0.447213595,0,0,0,0,0,0,0,0.447213595,0.447213595,749,19140,11.992,1,0,0.5097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,30080,12.96,2,0,0.8994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7038,30080,17.94,3,0.2,6.2208,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7039,60201,40.776,3,0.2,6.4584,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7716,77095,9,0.2,204.0714,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1
Peter Fuller,19,5105.105263,37848.68421,476.9928421,3.947368421,0.121052632,-32.33127895,0,1,0.263157895,0.526315789,0.210526316,0.105263158,0.052631579,0.052631579,0,0.105263158,0.052631579,0,0,0,0.105263158,0.052631579,0,0.210526316,0.105263158,0.157894737,0,0,1,0,0,0,0,0.157894737,0.842105263,917.2323645,33329.80216,1017.409681,1.957143162,0.190259902,284.9847019,0,0,0.452413928,0.512989176,0.418853908,0.315301768,0.229415734,0.229415734,0,0.229415734,0,0,0.315301768,0.229415734,0.418853908,0.315301768,0.374634325,0,0,0,0,0,0,0.374634325,0.374634325,3881,10035,6.56,2,0,-1181.2824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212.5,10035,32.408,2,0,1.1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5914,10035,94.6,4,0,8.8784,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5918.5,78207,374.328,5.5,0.2,44.60885,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5923,85234,8,0.8,217.767,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
Peter McVee,7,6614.857143,28903.71429,587.9517143,5.142857143,0.128571429,75.25052857,0,1,0.285714286,0.285714286,0.428571429,0.285714286,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0,0,0.142857143,0,0,1,0.142857143,0,0.428571429,0.428571429,2698.354278,28028.92552,820.869421,1.951800146,0.125356634,201.0029144,0,0,0.487950036,0.487950036,0.534522484,0.487950036,0,0,0,0,0,0,0.377964473,0.377964473,0.377964473,0.377964473,0,0.377964473,0,0,0,0.377964473,0,0.534522484,0.534522484,884,3820,29.9,3,0,-105.3164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,3820,45.772,4,0,12.3495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,32216,191.976,5,0.2,20.2986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8041.5,40221.5,776.166,5.5,0.2,34.7966,0,1,0.5,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8595,78207,9,0.3,517.4793,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1
Philip Brown,11,5378.181818,70556.45455,132.45,4.909090909,0.127272727,25.5146,0.090909091,1,0.363636364,0.545454545,0.090909091,0.090909091,0,0,0.090909091,0,0.090909091,0,0.181818182,0,0.272727273,0.090909091,0,0,0,0.090909091,0.090909091,0,1,0,0,0,0.090909091,0,0.909090909,3076.592785,32596.1595,154.3886747,2.700168345,0.100904996,32.71933407,0.301511345,0,0.504524979,0.522232968,0.301511345,0.301511345,0,0,0.301511345,0.301511345,0.404519917,0,0.467099366,0.301511345,0,0,0.301511345,0,0,0,0,0,0.301511345,0,0.301511345,418,10009,6.208,2,0,-16.614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3926.5,59100.5,36.526,3,0,4.9452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4859,85323,70.008,4,0.2,11.7782,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8135.5,90004,151.02,6,0.2,38.202,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,9196,98115,10,0.2,92.97,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1
Philip Fox,10,3366.6,70031.2,277,3.4,0.05,19.68739,0,1,0.3,0.5,0.2,0.2,0,0.1,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,1,0,0,0,0,0.4,0.6,3496.011384,34169.88659,407.1306322,2.011080417,0.158113883,177.6508716,0,0,0.483045892,0.527046277,0.421637021,0.421637021,0,0.316227766,0,0,0,0,0.316227766,0.316227766,0.316227766,0,0.316227766,0.316227766,0,0,0,0,0,0.516397779,0.516397779,126,10035,3.08,1,0,-407.682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,38171.25,33.6975,2.25,0,5.357325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.5,92105,82.1,3,0,10.85595,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6812.25,93977,398.79,4.5,0,51.04275,0,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8614,98502,7,0.5,291.3778,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
Philisse Overcash,18,5123,60478.38889,271.8357222,3.611111111,0.105555556,64.19072778,0.222222222,1,0.166666667,0.555555556,0.277777778,0.055555556,0.111111111,0.055555556,0.111111111,0,0.055555556,0.055555556,0,0,0.111111111,0.055555556,0.055555556,0.166666667,0.111111111,0.055555556,0,0,0,0,1,0.055555556,0.111111111,0.111111111,0.722222222,2723.485224,28074.47029,318.2839075,1.883016631,0.2013841,81.56653007,0.427792632,0,0.383482494,0.511309993,0.460888599,0.23570226,0.323380833,0.23570226,0.323380833,0.23570226,0,0,0.323380833,0.23570226,0.383482494,0.323380833,0.23570226,0,0,0,0,0.23570226,0.323380833,0.323380833,0.460888599,437,10011,10.272,1,0,-22.0416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066.25,55113,22.56,2.25,0,7.718475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,5850.5,57868,110.568,3,0,26.8184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7198.25,79294,492.425,4.75,0.2,134.367975,0,1,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8771,98115,8,0.8,274.995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Phillina Ober,10,2062,33591,105.6858,3.2,0.19,-4.97009,0.2,1,0.1,0.6,0.3,0.1,0,0,0.4,0,0.1,0,0,0,0,0.1,0,0,0.2,0.1,0,0,0,0,1,0,0.1,0.5,0.4,2215.616944,32118.76698,119.4504552,1.619327707,0.242441287,42.94681131,0.421637021,0,0.316227766,0.516397779,0.483045892,0.316227766,0,0,0.516397779,0.316227766,0,0,0,0.316227766,0,0.421637021,0.316227766,0,0,0,0,0,0.316227766,0.527046277,0.516397779,740,7002,3.54,1,0,-93.4724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.25,7754.25,12.453,2.25,0,-3.7252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.5,14575.5,69.876,3,0.2,3.74515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1696.75,60540,146.9425,3.75,0.2,16.64205,0,1,0,1,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7917,94122,7,0.8,52.49,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
Phillip Breyer,2,3309,46633.5,66.369,5,0.1,10.9485,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,0,0.5,0,0,0.5,2121.320344,38890.16586,5.036014496,2.828427125,0.141421356,14.49455764,0,0,0,0.707106781,0.707106781,0,0,0,0,0,0.707106781,0,0,0,0,0.707106781,0,0,0,0,0,0.707106781,0,0,0.707106781,1809,19134,62.808,3,0,0.6993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559,32883.75,64.5885,4,0.05,5.8239,0,1,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,3309,46633.5,66.369,5,0.1,10.9485,0,1,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,4059,60383.25,68.1495,6,0.15,16.0731,0,1,0,0.75,0.75,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0.75,0,0,0.75,4809,74133,7,0.2,21.1977,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
Phillip Flathmann,10,5434.9,86869.1,220.6128,3.2,0.06,59.13118,0,1,0.2,0.5,0.3,0.1,0.1,0.2,0.1,0,0.1,0,0,0,0.1,0.1,0,0,0.2,0,0,0,1,0,0,0.7,0,0,0.3,3601.057575,20204.95761,336.9848815,1.87379591,0.096609178,132.0837035,0,0,0.421637021,0.527046277,0.483045892,0.316227766,0.316227766,0.421637021,0.316227766,0.316227766,0,0,0.316227766,0.316227766,0,0.421637021,0,0,0,0,0,0.483045892,0,0,0.483045892,1266,30318,6.57,1,0,-29.9178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475.25,90032,39.725,2,0,4.767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,3950,90038.5,85.33,3,0,31.60545,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9327.75,97050,197.1755,4,0.15,38.272325,0,1,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,9774,98026,7,0.2,429.5772,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
Pierre Wener,12,6391.583333,41909.33333,326.8679167,3.25,0.170833333,107.5295,0,1,0.25,0.666666667,0.083333333,0,0,0.166666667,0.166666667,0.083333333,0.083333333,0,0.083333333,0,0,0,0,0.25,0.083333333,0,0,0.083333333,1,0,0,0.083333333,0,0.583333333,0.333333333,2815.886215,30674.23686,713.3157224,1.484771179,0.230077391,368.8355366,0,0,0.452267017,0.492365964,0.288675135,0,0,0.389249472,0.389249472,0.288675135,0.288675135,0,0,0,0.452267017,0.288675135,0,0.288675135,0,0,0,0.288675135,0,0.514928651,0.492365964,2438,19140,2.214,2,0,-99.2664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698.5,19805,15.7,2,0,-2.56565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7997,20424.5,41.49,3,0.075,6.7124,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8816.25,77783.75,320.85975,4,0.225,19.17855,0,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,1,8819,94110,6,0.7,1270.99,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
Quincy Jones,13,4905.307692,27456.23077,469.8721538,4.692307692,0.123076923,92.59052308,0,1,0.076923077,0.615384615,0.307692308,0.076923077,0.153846154,0.076923077,0.230769231,0.076923077,0,0,0.076923077,0,0,0,0,0.076923077,0.230769231,0,0,0,0,1,0,0,0,0.153846154,0.846153846,3266.677986,18926.33382,1195.403278,1.702185624,0.212735541,283.6898575,0,0,0.277350098,0.506369684,0.480384461,0.277350098,0.375533808,0.277350098,0.43852901,0,0.277350098,0,0,0,0.277350098,0.43852901,0,0,0,0,0,0,0,0.375533808,0.375533808,1299,5408,4.95,1,0,-158.102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,19134,43.26,4,0,2.299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3696,22153,114.95,5,0,14.2758,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8011,48234,205.03,6,0.2,66.5088,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9742,60653,7,0.7,1013.127,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
Rachel Payne,12,7965.333333,88504.25,79.55376667,3.916666667,0.193333333,4.961533333,0,1,0.083333333,0.833333333,0.083333333,0,0.083333333,0,0.333333333,0.083333333,0,0,0,0,0,0.166666667,0,0.25,0.083333333,0,0,0,0,1,0,0,0,0.5,0.5,3287.511419,8539.494483,104.6058436,2.391588796,0.220302822,42.38934942,0,0,0.288675135,0.389249472,0.288675135,0,0.288675135,0,0.492365964,0,0,0,0,0.389249472,0.452267017,0.288675135,0,0,0,0,0,0,0,0.522232968,0.522232968,939,77095,2.992,1,0,-114.0174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211.25,77095,17.3025,2.75,0,4.9461,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340.5,93306.5,34.48,3,0.2,10.352,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,9542.25,94110,121.802,5,0.2,14.7744,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,1,9545,98115,10,0.8,68.9631,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1
Ralph Arnett,17,4029,53052.76471,153.9944706,3.411764706,0.164705882,32.12283529,0.176470588,1,0.176470588,0.588235294,0.235294118,0,0,0.058823529,0.176470588,0.058823529,0,0.058823529,0,0,0.117647059,0,0,0.117647059,0.176470588,0.176470588,0.058823529,0,1,0,0,0.176470588,0.176470588,0.294117647,0.352941176,1487.057287,33824.84885,299.2901889,1.970368732,0.190201132,64.12351405,0.392952624,0,0.392952624,0.507299656,0.437237316,0,0,0.242535625,0.392952624,0,0,0,0.332105582,0,0.332105582,0.392952624,0.392952624,0,0,0,0,0.392952624,0.392952624,0.469668218,0.492592183,689,10024,2.92,1,0,-13.2867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,19120,11.36,2,0,1.7375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,47374,22.23,3,0.2,5.5664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254,90004,191.984,5,0.2,13.846,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6260,92037,7,0.8,224.9925,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
